Ano,Área de Avaliação,Grau Acadêmico,Organização Acadêmica,Categoria Administrativa,Modalidade de Ensino,Município do Curso**,Sigla da UF** ,Nº de Concluintes Inscritos,Nº  de Concluintes Participantes,Conceito Enade (Faixa)
2023,ENGENHARIA CIVIL,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Manaus,AM,165,83,2
2023,TECNOLOGIA EM GESTÃO AMBIENTAL,Tecnológico,Centro Universitário,Privada com fins lucrativos,Educação a Distância,Manaus,AM,13,7,2
2023,FONOAUDIOLOGIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Manaus,AM,62,54,2
2023,NUTRIÇÃO,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação a Distância,Manaus,AM,43,35,1
2023,ENGENHARIA AMBIENTAL,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Manaus,AM,49,32,2
2023,ENGENHARIA ELÉTRICA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Manaus,AM,138,96,2
2023,ODONTOLOGIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Manaus,AM,219,193,2
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Manaus,AM,99,41,2
2023,FISIOTERAPIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Manaus,AM,171,119,2
2023,ARQUITETURA E URBANISMO,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Manaus,AM,191,111,3
2023,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Tecnológico,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Manaus,AM,123,37,2
2023,MEDICINA VETERINÁRIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Manaus,AM,163,133,3
2023,ENFERMAGEM,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Manaus,AM,319,280,2
2023,NUTRIÇÃO,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Manaus,AM,152,106,3
2023,TECNOLOGIA EM RADIOLOGIA,Tecnológico,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Manaus,AM,63,34,1
2023,FARMÁCIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Manaus,AM,225,204,2
2023,TECNOLOGIA EM SEGURANÇA NO TRABALHO,Tecnológico,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Manaus,AM,5,2,5
2023,BIOMEDICINA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Manaus,AM,169,117,2
2023,MEDICINA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Manaus,AM,136,133,1
2023,ENGENHARIA MECÂNICA,Bacharelado,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,Manaus,AM,38,27,3
2023,MEDICINA VETERINÁRIA,Bacharelado,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,Manaus,AM,44,42,4
2023,ENGENHARIA CIVIL,Bacharelado,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,Manaus,AM,27,21,3
2023,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,Manaus,AM,47,34,3
2023,ODONTOLOGIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Manaus,AM,47,47,2
2023,ODONTOLOGIA,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,17,16,1
2023,MEDICINA VETERINÁRIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Manaus,AM,78,63,1
2023,FONOAUDIOLOGIA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,8,8,2
2023,FISIOTERAPIA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,51,46,2
2023,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Tecnológico,Centro Universitário,Privada sem fins lucrativos,Educação a Distância,Manaus,AM,27,19,2
2023,ENFERMAGEM,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,454,348,2
2023,ARQUITETURA E URBANISMO,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação a Distância,Manaus,AM,1,0,SC
2023,ARQUITETURA E URBANISMO,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,46,37,3
2023,FARMÁCIA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,167,140,1
2023,NUTRIÇÃO,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,22,22,2
2023,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Tecnológico,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,84,73,3
2023,ENFERMAGEM,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,38,23,2
2023,ODONTOLOGIA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,98,72,2
2023,ENGENHARIA DE COMPUTAÇÃO I,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,37,33,2
2023,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,18,14,2
2023,BIOMEDICINA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,82,60,1
2023,MEDICINA VETERINÁRIA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,19,15,2
2023,ENGENHARIA CIVIL,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,95,82,2
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,35,31,2
2023,FISIOTERAPIA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,133,112,2
2023,ENGENHARIA ELÉTRICA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,84,69,2
2023,ENGENHARIA MECÂNICA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,107,90,2
2023,ENGENHARIA QUÍMICA,Bacharelado,Centro Universitário,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,31,30,1
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Manaus,AM,12,2,4
2023,ENGENHARIA MECÂNICA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Manaus,AM,14,3,2
2023,ARQUITETURA E URBANISMO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Manaus,AM,15,9,3
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Manaus,AM,15,13,3
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,25,5,3
2023,ENGENHARIA ELÉTRICA,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,29,4,2
2023,ENGENHARIA MECÂNICA,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,16,10,2
2023,ENGENHARIA CIVIL,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,12,6,2
2023,ENGENHARIA AMBIENTAL,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,3,0,SC
2023,NUTRIÇÃO,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,51,41,2
2023,ODONTOLOGIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,4,2,3
2023,FARMÁCIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,44,39,2
2023,AGRONOMIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,11,9,2
2023,FONOAUDIOLOGIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,81,76,1
2023,ENFERMAGEM,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,45,44,2
2023,FISIOTERAPIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,9,9,2
2023,MEDICINA VETERINÁRIA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,31,26,2
2023,ARQUITETURA E URBANISMO,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,32,26,2
2023,ENGENHARIA CIVIL,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,33,26,2
2023,MEDICINA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,133,133,1
2023,ENGENHARIA AMBIENTAL,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,18,14,1
2023,BIOMEDICINA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,44,38,1
2023,ENGENHARIA ELÉTRICA,Bacharelado,Universidade,Privada sem fins lucrativos,Educação Presencial,Manaus,AM,8,6,1
2023,ENGENHARIA AMBIENTAL,Bacharelado,Centro Universitário,Comunitária/Confessional,Educação Presencial,Manaus,AM,40,35,2
2023,ENGENHARIA ELÉTRICA,Bacharelado,Centro Universitário,Comunitária/Confessional,Educação Presencial,Manaus,AM,27,14,2
2023,ENFERMAGEM,Bacharelado,Centro Universitário,Comunitária/Confessional,Educação Presencial,Manaus,AM,9,5,3
2023,ARQUITETURA E URBANISMO,Bacharelado,Centro Universitário,Comunitária/Confessional,Educação Presencial,Manaus,AM,24,18,3
2023,ENGENHARIA MECÂNICA,Bacharelado,Centro Universitário,Comunitária/Confessional,Educação Presencial,Manaus,AM,21,11,2
2023,ENGENHARIA QUÍMICA,Bacharelado,Centro Universitário,Comunitária/Confessional,Educação Presencial,Manaus,AM,24,13,2
2023,ENGENHARIA CIVIL,Bacharelado,Centro Universitário,Comunitária/Confessional,Educação Presencial,Manaus,AM,17,14,2
2023,FARMÁCIA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,Manaus,AM,84,77,2
2023,ENGENHARIA MECÂNICA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,Manaus,AM,20,15,1
2023,ODONTOLOGIA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,Manaus,AM,19,18,2
2023,NUTRIÇÃO,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,Manaus,AM,28,28,3
2023,ENGENHARIA CIVIL,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,Manaus,AM,10,7,1
2023,TECNOLOGIA EM RADIOLOGIA,Tecnológico,Universidade,Privada com fins lucrativos,Educação Presencial,Manaus,AM,19,14,1
2023,FISIOTERAPIA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,Manaus,AM,42,34,2
2023,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,Manaus,AM,41,35,1
2023,ENFERMAGEM,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,Manaus,AM,87,79,2
2023,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Tecnológico,Universidade,Privada com fins lucrativos,Educação Presencial,Manaus,AM,2,0,SC
2023,BIOMEDICINA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,Manaus,AM,70,62,2
2023,ENGENHARIA ELÉTRICA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Manaus,AM,34,27,3
2023,ENGENHARIA QUÍMICA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Manaus,AM,48,28,3
2023,ENFERMAGEM,Bacharelado,Universidade,Pública Federal,Educação Presencial,Manaus,AM,35,33,4
2023,ENGENHARIA FLORESTAL,Bacharelado,Universidade,Pública Federal,Educação Presencial,Manaus,AM,33,33,3
2023,ENGENHARIA DE PRODUÇÃO,Bacharelado,Universidade,Pública Federal,Educação Presencial,Manaus,AM,51,41,4
2023,FARMÁCIA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Manaus,AM,25,23,4
2023,FISIOTERAPIA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Manaus,AM,27,27,5
2023,ZOOTECNIA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Manaus,AM,26,25,3
2023,AGRONOMIA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Manaus,AM,44,43,4
2023,ENGENHARIA CIVIL,Bacharelado,Universidade,Pública Federal,Educação Presencial,Manaus,AM,47,43,4
2023,ENGENHARIA MECÂNICA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Manaus,AM,35,30,4
2023,ENGENHARIA ELÉTRICA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Manaus,AM,44,29,3
2023,ARQUITETURA E URBANISMO,Bacharelado,Universidade,Pública Federal,Educação Presencial,Manaus,AM,54,52,4
2023,ENGENHARIA DE ALIMENTOS,Bacharelado,Universidade,Pública Federal,Educação Presencial,Manaus,AM,33,25,2
2023,ENGENHARIA ELÉTRICA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Manaus,AM,23,19,3
2023,ENGENHARIA DE COMPUTAÇÃO I,Bacharelado,Universidade,Pública Federal,Educação Presencial,Manaus,AM,49,45,3
2023,MEDICINA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Manaus,AM,122,120,3
2023,ZOOTECNIA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Parintins,AM,23,21,3
2023,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Tecnológico,Faculdade,Privada sem fins lucrativos,Educação Presencial,Parintins,AM,45,39,3
2023,FISIOTERAPIA,Bacharelado,Universidade,Comunitária/Confessional,Educação Presencial,São José dos Campos,SP,28,28,3
2023,BIOMEDICINA,Bacharelado,Faculdade,Privada sem fins lucrativos,Educação Presencial,Boa Vista,RR,14,14,2
2023,BIOMEDICINA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Boa Vista,RR,20,20,2
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Boa Vista,RR,37,37,2
2023,FARMÁCIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Boa Vista,RR,45,44,1
2023,FISIOTERAPIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Boa Vista,RR,51,48,2
2023,ODONTOLOGIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Boa Vista,RR,71,71,2
2023,MEDICINA,Bacharelado,Universidade,Pública Estadual,Educação Presencial,Boa Vista,RR,25,24,4
2023,TECNOLOGIA EM GESTÃO HOSPITALAR,Tecnológico,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,Boa Vista,RR,7,4,2
2023,AGRONOMIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Boa Vista,RR,29,27,2
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Boa Vista,RR,59,51,1
2023,ENGENHARIA ELÉTRICA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Boa Vista,RR,12,11,2
2023,ARQUITETURA E URBANISMO,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Boa Vista,RR,7,5,3
2023,FISIOTERAPIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Boa Vista,RR,26,24,2
2023,MEDICINA VETERINÁRIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Boa Vista,RR,51,46,2
2023,BIOMEDICINA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Boa Vista,RR,7,6,2
2023,FARMÁCIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Boa Vista,RR,9,0,SC
2023,TECNOLOGIA EM AGRONEGÓCIOS,Tecnológico,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Boa Vista,RR,1,0,SC
2023,ENGENHARIA CIVIL,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Boa Vista,RR,71,30,2
2023,ENFERMAGEM,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Boa Vista,RR,83,61,2
2023,NUTRIÇÃO,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Boa Vista,RR,41,33,2
2023,ENGENHARIA ELÉTRICA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Boa Vista,RR,22,22,3
2023,ENFERMAGEM,Bacharelado,Universidade,Pública Federal,Educação Presencial,Boa Vista,RR,36,33,4
2023,MEDICINA VETERINÁRIA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Boa Vista,RR,52,46,3
2023,ZOOTECNIA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Boa Vista,RR,17,16,2
2023,ARQUITETURA E URBANISMO,Bacharelado,Universidade,Pública Federal,Educação Presencial,Boa Vista,RR,35,32,3
2023,ENGENHARIA CIVIL,Bacharelado,Universidade,Pública Federal,Educação Presencial,Boa Vista,RR,34,28,4
2023,AGRONOMIA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Boa Vista,RR,25,21,3
2023,MEDICINA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Boa Vista,RR,64,61,4
2023,AGRONOMIA,Bacharelado,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,Educação Presencial,Caracaraí,RR,18,18,3
2023,AGRONOMIA,Bacharelado,Universidade,Pública Estadual,Educação Presencial,Rorainópolis,RR,8,8,2
2023,ENGENHARIA FLORESTAL,Bacharelado,Universidade,Pública Estadual,Educação Presencial,Rorainópolis,RR,15,13,2
2023,FARMÁCIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Abaetetuba,PA,46,38,2
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Abaetetuba,PA,53,50,1
2023,ENGENHARIA FLORESTAL,Bacharelado,Universidade,Pública Federal,Educação Presencial,Altamira,PA,31,27,1
2023,ODONTOLOGIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Altamira,PA,14,14,2
2023,AGRONOMIA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Altamira,PA,56,53,4
2023,MEDICINA,Bacharelado,Universidade,Pública Federal,Educação Presencial,Altamira,PA,28,27,3
2023,BIOMEDICINA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,Ananindeua,PA,61,57,3
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Ananindeua,PA,24,24,1
2023,NUTRIÇÃO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Ananindeua,PA,16,15,2
2023,FARMÁCIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Ananindeua,PA,16,16,2
2023,NUTRIÇÃO,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Ananindeua,PA,9,8,2
2023,BIOMEDICINA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Ananindeua,PA,9,8,1
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Ananindeua,PA,14,11,3
2023,NUTRIÇÃO,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,Ananindeua,PA,15,15,3
2023,ARQUITETURA E URBANISMO,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,Ananindeua,PA,17,16,2
2023,FISIOTERAPIA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,Ananindeua,PA,28,28,3
2023,FARMÁCIA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,Ananindeua,PA,217,211,2
2023,ODONTOLOGIA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,Ananindeua,PA,22,22,2
2023,ENFERMAGEM,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,Ananindeua,PA,260,233,2
2023,ODONTOLOGIA,Bacharelado,Universidade,Privada com fins lucrativos,Educação Presencial,Belém,PA,27,24,3
2023,ODONTOLOGIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Belém,PA,40,37,2
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Belém,PA,14,14,2
2023,TECNOLOGIA EM GESTÃO HOSPITALAR,Tecnológico,Faculdade,Privada com fins lucrativos,Educação Presencial,Belém,PA,8,7,3
2023,FISIOTERAPIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Belém,PA,45,39,3
2023,BIOMEDICINA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Belém,PA,26,25,2
2023,FARMÁCIA,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Belém,PA,40,39,3
2023,ENFERMAGEM,Bacharelado,Faculdade,Privada com fins lucrativos,Educação Presencial,Belém,PA,57,53,2
2023,FISIOTERAPIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Belém,PA,137,108,2
2023,FARMÁCIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Belém,PA,32,31,3
2023,ENGENHARIA CIVIL,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Belém,PA,16,13,3
2023,ENGENHARIA MECÂNICA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Belém,PA,19,12,2
2023,ENFERMAGEM,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Belém,PA,41,35,3
2023,NUTRIÇÃO,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Belém,PA,52,48,2
2023,ODONTOLOGIA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Belém,PA,20,18,3
2023,BIOMEDICINA,Bacharelado,Centro Universitário,Privada com fins lucrativos,Educação Presencial,Belém,PA,8,8,5
